relative_path,class,split
val/levothyroxine/levothyroxine_18717e58-89fb-4e2f-93b6-d6ac3e988d37_00320.jpg,levothyroxine,val
val/levothyroxine/levothyroxine_fa2aebcd-3cd8-5128-e053-6294a90ac612_00381.jpg,levothyroxine,val
val/levothyroxine/levothyroxine_cd69c192-cd3f-47e6-b0a6-c536ffed5c4b_00155.jpg,levothyroxine,val
val/levothyroxine/levothyroxine_0cffbc96-7a02-4538-9966-b69249be6eb2_00194.jpg,levothyroxine,val
test/levothyroxine/levothyroxine_4ddcaec1-a58f-340b-9bc1-bbe048b8c885_00034.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_2b361866-e981-567c-e063-6294a90a5a5c_00417.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_9e3bffb9-f66e-4c73-befc-e60d769f6610_00128.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_a55e735f-a5b0-4b85-9fd7-3a4b6723a81b_00349.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_4ddcaec1-a58f-340b-9bc1-bbe048b8c885_00031.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_333642fd-93ae-4dc0-9c83-6d6b163c1c74_00213.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_a6233381-3043-4e9a-aaa6-a6b105e5142b_00082.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_5723c7a7-2a1d-4ab6-bf39-b2165ae781a6_00170.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_38af4e36-b26b-485d-a6f3-7fbcf6072a0f_00227.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_38af4e36-b26b-485d-a6f3-7fbcf6072a0f_00238.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fcb196a2-31a6-437a-e053-6294a90a98ad_00394.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_5d378add-f13d-40f2-99dc-0f2340ab44b7_00147.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_6f4998ac-0714-4f5d-8944-9e6902b9f0a6_00342.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_2ee67e24-d72f-4419-a7d2-95bb44d9dd26_00439.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_7ade3f9e-e3d2-401b-a6b7-aa4c9d1c9861_00412.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_58f4dc90-3648-49dc-a7e1-baf918a773b5_00289.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_38af4e36-b26b-485d-a6f3-7fbcf6072a0f_00221.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fa1bbb6e-ed15-07c9-e053-6294a90aa4a0_00368.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_333642fd-93ae-4dc0-9c83-6d6b163c1c74_00217.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_38af4e36-b26b-485d-a6f3-7fbcf6072a0f_00223.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_a6233381-3043-4e9a-aaa6-a6b105e5142b_00079.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fa1bbb6e-ed15-07c9-e053-6294a90aa4a0_00378.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_c7d5b71b-e983-4b1a-bfc2-d2343cf8668c_00019.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_5723c7a7-2a1d-4ab6-bf39-b2165ae781a6_00165.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fcb196a2-31a6-437a-e053-6294a90a98ad_00399.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_9e3bffb9-f66e-4c73-befc-e60d769f6610_00129.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_60cadfd7-82b5-4207-97e1-1dd0655efb27_00041.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_bc9385d0-5c67-4bde-94da-e621347e2cba_00142.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_31a31756-68aa-4e01-bbb1-9d181f8d9181_00099.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_0f0c1875-7706-43ec-a9ef-ad82a49e46ec_00340.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_2b4bbe49-4bd0-ba16-e063-6394a90acefc_00416.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_9e3bffb9-f66e-4c73-befc-e60d769f6610_00125.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fcb196a2-31a6-437a-e053-6294a90a98ad_00397.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_cd69c192-cd3f-47e6-b0a6-c536ffed5c4b_00156.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_70a9bb5c-2259-405e-8d89-cc1db8c70743_00344.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fa1bbb6e-ed15-07c9-e053-6294a90aa4a0_00367.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_0f0c1875-7706-43ec-a9ef-ad82a49e46ec_00339.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_5723c7a7-2a1d-4ab6-bf39-b2165ae781a6_00166.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fa2aebcd-3cd8-5128-e053-6294a90ac612_00380.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_cd69c192-cd3f-47e6-b0a6-c536ffed5c4b_00154.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_dd032289-acee-49fc-e053-2a95a90a5999_00406.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_4ddcaec1-a58f-340b-9bc1-bbe048b8c885_00036.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_fa2aebcd-3cd8-5128-e053-6294a90ac612_00385.jpg,levothyroxine,test
test/levothyroxine/levothyroxine_251e65e0-6925-4984-9df9-d6d7c6d0703c_00437.jpg,levothyroxine,test
train/lisinopril/lisinopril_d02a0d38-676a-4e0f-9aa2-0a6c56cd7361_00274.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00231.jpg,lisinopril,train
train/lisinopril/lisinopril_408e797a-2cf3-4ee6-9f9b-179a8cf3d799_00002.jpg,lisinopril,train
train/lisinopril/lisinopril_f22bfb4d-dda6-4c7f-a485-cfb7710ef3de_00019.jpg,lisinopril,train
train/lisinopril/lisinopril_a35079fa-b693-45e8-9715-488e33e7c1a9_00041.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00228.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00372.jpg,lisinopril,train
train/lisinopril/lisinopril_408e797a-2cf3-4ee6-9f9b-179a8cf3d799_00004.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00058.jpg,lisinopril,train
train/lisinopril/lisinopril_3857ac53-0435-4d68-8066-c22291414889_00213.jpg,lisinopril,train
train/lisinopril/lisinopril_35133fb0-9026-4dbc-9325-b64569696467_00159.jpg,lisinopril,train
train/lisinopril/lisinopril_96922ddc-e87f-4670-b22e-0ffd0d8f66e1_00103.jpg,lisinopril,train
train/lisinopril/lisinopril_f22bfb4d-dda6-4c7f-a485-cfb7710ef3de_00020.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00413.jpg,lisinopril,train
train/lisinopril/lisinopril_3bea11a3-eb07-46b2-9b91-f8a48a2f3b7e_00045.jpg,lisinopril,train
train/lisinopril/lisinopril_5aa18b0b-4688-493a-a5ae-cb056ea6c0e3_00187.jpg,lisinopril,train
train/lisinopril/lisinopril_463308ef-16cb-41d8-8d29-6aae2c5a7b0f_00031.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00069.jpg,lisinopril,train
train/lisinopril/lisinopril_f5db9549-e179-3db6-e053-2995a90a1544_00241.jpg,lisinopril,train
train/lisinopril/lisinopril_3bea11a3-eb07-46b2-9b91-f8a48a2f3b7e_00044.jpg,lisinopril,train
train/lisinopril/lisinopril_9207c3bc-e12e-4017-8b85-0f928e744f64_00188.jpg,lisinopril,train
train/lisinopril/lisinopril_9470b102-3c81-469a-a4c5-6816d9d39b07_00143.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00067.jpg,lisinopril,train
train/lisinopril/lisinopril_faade1f8-f901-40f9-a5a2-2a00e8aa94d1_00177.jpg,lisinopril,train
train/lisinopril/lisinopril_7e297133-669e-4780-a966-c777624e5427_00167.jpg,lisinopril,train
train/lisinopril/lisinopril_c57e8bc8-ff50-431e-9c1a-384503584d02_00084.jpg,lisinopril,train
train/lisinopril/lisinopril_a33d860a-1e17-45b7-aede-51ab3223bebd_00124.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00416.jpg,lisinopril,train
train/lisinopril/lisinopril_cced442b-8047-4489-95d6-0700a66fba34_00256.jpg,lisinopril,train
train/lisinopril/lisinopril_8808879d-8c7e-45d1-8a49-c05d2cf845d3_00073.jpg,lisinopril,train
train/lisinopril/lisinopril_29e9ac54-f9da-495c-9102-2aac2cc7d88a_00304.jpg,lisinopril,train
train/lisinopril/lisinopril_34bb4602-ccff-4939-91b9-26a63bfd40f7_00129.jpg,lisinopril,train
train/lisinopril/lisinopril_bf59ff89-a9fa-4fe3-b167-a5d0cba9e438_00249.jpg,lisinopril,train
train/lisinopril/lisinopril_37aa2542-de44-401b-a6ff-96d2e07914c7_00346.jpg,lisinopril,train
train/lisinopril/lisinopril_a33d860a-1e17-45b7-aede-51ab3223bebd_00123.jpg,lisinopril,train
train/lisinopril/lisinopril_705582ed-da8c-418f-8bb2-fc0b74ed0a88_00099.jpg,lisinopril,train
train/lisinopril/lisinopril_463308ef-16cb-41d8-8d29-6aae2c5a7b0f_00029.jpg,lisinopril,train
train/lisinopril/lisinopril_764d51bf-731f-4a37-8e30-e79328cf5a12_00112.jpg,lisinopril,train
train/lisinopril/lisinopril_a95727ae-2bf1-e675-4a36-71043a8af3b8_00333.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00367.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00064.jpg,lisinopril,train
train/lisinopril/lisinopril_a2f31909-3cda-4580-adfa-e9992d8c0885_00075.jpg,lisinopril,train
train/lisinopril/lisinopril_408e797a-2cf3-4ee6-9f9b-179a8cf3d799_00003.jpg,lisinopril,train
train/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00384.jpg,lisinopril,train
train/lisinopril/lisinopril_a0b068b4-1e55-446b-912b-3534e9e6fb75_00102.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00377.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00062.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00066.jpg,lisinopril,train
train/lisinopril/lisinopril_b62815f3-77fc-4074-a28a-918ab5cc32db_00081.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00368.jpg,lisinopril,train
train/lisinopril/lisinopril_a2f31909-3cda-4580-adfa-e9992d8c0885_00077.jpg,lisinopril,train
train/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00263.jpg,lisinopril,train
train/lisinopril/lisinopril_ab5e9ae4-e575-4a63-99f3-2bde36bdd508_00118.jpg,lisinopril,train
train/lisinopril/lisinopril_babb75f0-bccc-44e8-955a-6873344ccc21_00306.jpg,lisinopril,train
train/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00262.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00371.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00227.jpg,lisinopril,train
train/lisinopril/lisinopril_d02a0d38-676a-4e0f-9aa2-0a6c56cd7361_00275.jpg,lisinopril,train
train/lisinopril/lisinopril_b17cd16b-8d0a-4cfa-bd48-2529983fcd12_00319.jpg,lisinopril,train
train/lisinopril/lisinopril_faade1f8-f901-40f9-a5a2-2a00e8aa94d1_00175.jpg,lisinopril,train
train/lisinopril/lisinopril_ab5e9ae4-e575-4a63-99f3-2bde36bdd508_00120.jpg,lisinopril,train
train/lisinopril/lisinopril_96922ddc-e87f-4670-b22e-0ffd0d8f66e1_00105.jpg,lisinopril,train
train/lisinopril/lisinopril_faade1f8-f901-40f9-a5a2-2a00e8aa94d1_00176.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00059.jpg,lisinopril,train
train/lisinopril/lisinopril_1ec55dd0-9ed5-40d2-978e-9fe773f2281a_00401.jpg,lisinopril,train
train/lisinopril/lisinopril_db5bfa2f-07b8-4f79-8a40-691da006e2ed_00221.jpg,lisinopril,train
train/lisinopril/lisinopril_babb75f0-bccc-44e8-955a-6873344ccc21_00307.jpg,lisinopril,train
train/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00261.jpg,lisinopril,train
train/lisinopril/lisinopril_12d6fe7e-b5a2-4d49-9a06-a6150234d061_00196.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00411.jpg,lisinopril,train
train/lisinopril/lisinopril_e4c11545-00da-4675-856a-7e600a2f4bd9_00253.jpg,lisinopril,train
train/lisinopril/lisinopril_0d3a966f-f937-05a8-a90f-5aa52ebbd613_00214.jpg,lisinopril,train
train/lisinopril/lisinopril_37c8c0d6-98b0-c1a5-e063-6394a90a7931_00201.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00063.jpg,lisinopril,train
train/lisinopril/lisinopril_db5bfa2f-07b8-4f79-8a40-691da006e2ed_00220.jpg,lisinopril,train
train/lisinopril/lisinopril_34bb4602-ccff-4939-91b9-26a63bfd40f7_00128.jpg,lisinopril,train
train/lisinopril/lisinopril_2688aa37-1ab9-4353-8689-8c2347ec5d3c_00363.jpg,lisinopril,train
train/lisinopril/lisinopril_9f6e4e57-a489-4b36-b093-b93865d3717c_00423.jpg,lisinopril,train
train/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00269.jpg,lisinopril,train
train/lisinopril/lisinopril_a33d860a-1e17-45b7-aede-51ab3223bebd_00125.jpg,lisinopril,train
train/lisinopril/lisinopril_c621c33b-cb67-4ea6-b2bd-96c20a244ea4_00286.jpg,lisinopril,train
train/lisinopril/lisinopril_00f67e1a-6999-4295-9c9f-fcb1ce9711b8_00050.jpg,lisinopril,train
train/lisinopril/lisinopril_f22bfb4d-dda6-4c7f-a485-cfb7710ef3de_00018.jpg,lisinopril,train
train/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00383.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00410.jpg,lisinopril,train
train/lisinopril/lisinopril_5aa18b0b-4688-493a-a5ae-cb056ea6c0e3_00183.jpg,lisinopril,train
train/lisinopril/lisinopril_ae2d9df4-29ce-3d07-e053-2995a90ab184_00302.jpg,lisinopril,train
train/lisinopril/lisinopril_5956a107-0f7b-49e7-b9c9-36790349b06e_00180.jpg,lisinopril,train
train/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00381.jpg,lisinopril,train
train/lisinopril/lisinopril_ecac0280-6faa-e7f3-e053-2995a90a2bd9_00296.jpg,lisinopril,train
train/lisinopril/lisinopril_bebf037f-10f8-4e1f-a512-614f81deb891_00350.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00224.jpg,lisinopril,train
train/lisinopril/lisinopril_b62815f3-77fc-4074-a28a-918ab5cc32db_00080.jpg,lisinopril,train
train/lisinopril/lisinopril_34bb4602-ccff-4939-91b9-26a63bfd40f7_00130.jpg,lisinopril,train
train/lisinopril/lisinopril_1d0caa63-9ea2-4a97-a23b-900a7c514bc6_00021.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00412.jpg,lisinopril,train
train/lisinopril/lisinopril_03a497fe-fb09-4b2c-8ee0-2019600192b8_00247.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00235.jpg,lisinopril,train
train/lisinopril/lisinopril_5f05d7c1-e681-4321-b1c2-7dfd262b88f9_00365.jpg,lisinopril,train
train/lisinopril/lisinopril_c97e38f2-7163-4d4e-a694-4d0612423e53_00426.jpg,lisinopril,train
train/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00382.jpg,lisinopril,train
train/lisinopril/lisinopril_ec23c75d-68d5-46d0-be56-b96ddba19ed6_00098.jpg,lisinopril,train
train/lisinopril/lisinopril_db5bfa2f-07b8-4f79-8a40-691da006e2ed_00223.jpg,lisinopril,train
train/lisinopril/lisinopril_b62815f3-77fc-4074-a28a-918ab5cc32db_00083.jpg,lisinopril,train
train/lisinopril/lisinopril_5eff766f-82e2-4cd6-e053-2a91aa0a4782_00024.jpg,lisinopril,train
train/lisinopril/lisinopril_6d729ec5-7311-4534-9999-9d6fa4f3ba2f_00238.jpg,lisinopril,train
train/lisinopril/lisinopril_a35079fa-b693-45e8-9715-488e33e7c1a9_00040.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00369.jpg,lisinopril,train
train/lisinopril/lisinopril_d32923fe-a323-43c6-af46-bcba7274b0bf_00133.jpg,lisinopril,train
train/lisinopril/lisinopril_4510c108-2683-f505-e063-6394a90ab0a4_00026.jpg,lisinopril,train
train/lisinopril/lisinopril_f5db9549-e179-3db6-e053-2995a90a1544_00242.jpg,lisinopril,train
train/lisinopril/lisinopril_6051cc96-86e0-bd0b-e053-2a91aa0a5dcf_00022.jpg,lisinopril,train
train/lisinopril/lisinopril_d383e0e5-4e00-44cc-9d6f-86e76f4e79e3_00091.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00061.jpg,lisinopril,train
train/lisinopril/lisinopril_efc9eb3c-0f54-47b8-b236-8680e0046ea4_00014.jpg,lisinopril,train
train/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00379.jpg,lisinopril,train
train/lisinopril/lisinopril_b62815f3-77fc-4074-a28a-918ab5cc32db_00078.jpg,lisinopril,train
train/lisinopril/lisinopril_ab561d21-7466-4d8b-8d06-291c1d4d82ff_00155.jpg,lisinopril,train
train/lisinopril/lisinopril_06ca101e-4498-4c4e-b455-01915e7ecca0_00352.jpg,lisinopril,train
train/lisinopril/lisinopril_ff7b2d81-9006-465d-9095-1bd8696a12a6_00325.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00226.jpg,lisinopril,train
train/lisinopril/lisinopril_5da952e4-ca4c-45da-bc44-d87ead8c24a4_00299.jpg,lisinopril,train
train/lisinopril/lisinopril_408e797a-2cf3-4ee6-9f9b-179a8cf3d799_00005.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00373.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00415.jpg,lisinopril,train
train/lisinopril/lisinopril_c16edad6-423b-6ff0-e053-2a95a90a0240_00440.jpg,lisinopril,train
train/lisinopril/lisinopril_f5db9549-e179-3db6-e053-2995a90a1544_00243.jpg,lisinopril,train
train/lisinopril/lisinopril_f5db9549-e179-3db6-e053-2995a90a1544_00244.jpg,lisinopril,train
train/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00385.jpg,lisinopril,train
train/lisinopril/lisinopril_faade1f8-f901-40f9-a5a2-2a00e8aa94d1_00173.jpg,lisinopril,train
train/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00065.jpg,lisinopril,train
train/lisinopril/lisinopril_50ae0dfe-d961-4bc0-9898-71f69f9a5403_00391.jpg,lisinopril,train
train/lisinopril/lisinopril_faade1f8-f901-40f9-a5a2-2a00e8aa94d1_00174.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00229.jpg,lisinopril,train
train/lisinopril/lisinopril_3451292b-7867-4dc2-afaa-da66b4016017_00147.jpg,lisinopril,train
train/lisinopril/lisinopril_50ae0dfe-d961-4bc0-9898-71f69f9a5403_00393.jpg,lisinopril,train
train/lisinopril/lisinopril_868b1442-c412-4ee8-9798-f2408cd2249a_00009.jpg,lisinopril,train
train/lisinopril/lisinopril_515f735c-5dba-43d9-8a58-97a319cafd56_00035.jpg,lisinopril,train
train/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00376.jpg,lisinopril,train
train/lisinopril/lisinopril_cafb049d-724f-4daa-b210-4be2cc1e4e69_00406.jpg,lisinopril,train
train/lisinopril/lisinopril_a2f31909-3cda-4580-adfa-e9992d8c0885_00076.jpg,lisinopril,train
train/lisinopril/lisinopril_efc9eb3c-0f54-47b8-b236-8680e0046ea4_00015.jpg,lisinopril,train
train/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00266.jpg,lisinopril,train
train/lisinopril/lisinopril_b53aee22-52c7-47b1-95fc-e5383b5e6f58_00171.jpg,lisinopril,train
train/lisinopril/lisinopril_b17cd16b-8d0a-4cfa-bd48-2529983fcd12_00321.jpg,lisinopril,train
train/lisinopril/lisinopril_b17cd16b-8d0a-4cfa-bd48-2529983fcd12_00320.jpg,lisinopril,train
train/lisinopril/lisinopril_7ac8b023-ea51-4019-a1dc-b55558db704c_00164.jpg,lisinopril,train
train/lisinopril/lisinopril_96922ddc-e87f-4670-b22e-0ffd0d8f66e1_00104.jpg,lisinopril,train
train/lisinopril/lisinopril_dd015c18-1ea6-44e3-9186-8d2f8444d874_00251.jpg,lisinopril,train
train/lisinopril/lisinopril_c3bcfcae-a9ab-4a57-876d-8749ab6c2cff_00315.jpg,lisinopril,train
train/lisinopril/lisinopril_d32923fe-a323-43c6-af46-bcba7274b0bf_00135.jpg,lisinopril,train
train/lisinopril/lisinopril_515f735c-5dba-43d9-8a58-97a319cafd56_00036.jpg,lisinopril,train
train/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00414.jpg,lisinopril,train
train/lisinopril/lisinopril_a35079fa-b693-45e8-9715-488e33e7c1a9_00042.jpg,lisinopril,train
train/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00232.jpg,lisinopril,train
train/lisinopril/lisinopril_3984e6b9-2d88-47f0-af09-cce428bba14f_00421.jpg,lisinopril,train
val/lisinopril/lisinopril_868b1442-c412-4ee8-9798-f2408cd2249a_00010.jpg,lisinopril,val
val/lisinopril/lisinopril_ab5e9ae4-e575-4a63-99f3-2bde36bdd508_00119.jpg,lisinopril,val
val/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00230.jpg,lisinopril,val
val/lisinopril/lisinopril_d02a0d38-676a-4e0f-9aa2-0a6c56cd7361_00277.jpg,lisinopril,val
val/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00258.jpg,lisinopril,val
val/lisinopril/lisinopril_5aa18b0b-4688-493a-a5ae-cb056ea6c0e3_00184.jpg,lisinopril,val
val/lisinopril/lisinopril_6d729ec5-7311-4534-9999-9d6fa4f3ba2f_00240.jpg,lisinopril,val
val/lisinopril/lisinopril_db5bfa2f-07b8-4f79-8a40-691da006e2ed_00219.jpg,lisinopril,val
val/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00260.jpg,lisinopril,val
val/lisinopril/lisinopril_0d3a966f-f937-05a8-a90f-5aa52ebbd613_00216.jpg,lisinopril,val
val/lisinopril/lisinopril_a95727ae-2bf1-e675-4a36-71043a8af3b8_00329.jpg,lisinopril,val
val/lisinopril/lisinopril_b62815f3-77fc-4074-a28a-918ab5cc32db_00082.jpg,lisinopril,val
val/lisinopril/lisinopril_463308ef-16cb-41d8-8d29-6aae2c5a7b0f_00030.jpg,lisinopril,val
val/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00374.jpg,lisinopril,val
val/lisinopril/lisinopril_a95727ae-2bf1-e675-4a36-71043a8af3b8_00328.jpg,lisinopril,val
val/lisinopril/lisinopril_3451292b-7867-4dc2-afaa-da66b4016017_00148.jpg,lisinopril,val
val/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00234.jpg,lisinopril,val
val/lisinopril/lisinopril_f5db9549-e179-3db6-e053-2995a90a1544_00245.jpg,lisinopril,val
val/lisinopril/lisinopril_d02a0d38-676a-4e0f-9aa2-0a6c56cd7361_00272.jpg,lisinopril,val
val/lisinopril/lisinopril_50ae0dfe-d961-4bc0-9898-71f69f9a5403_00392.jpg,lisinopril,val
val/lisinopril/lisinopril_42f49299-7ae5-4d30-86eb-66b739c0e95d_00194.jpg,lisinopril,val
val/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00060.jpg,lisinopril,val
val/lisinopril/lisinopril_affd3e43-077e-42e5-a865-c961624bfe93_00169.jpg,lisinopril,val
val/lisinopril/lisinopril_33ebf3f2-cd71-4d8b-ac22-1a20a068a13d_00387.jpg,lisinopril,val
val/lisinopril/lisinopril_db5bfa2f-07b8-4f79-8a40-691da006e2ed_00218.jpg,lisinopril,val
val/lisinopril/lisinopril_838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8_00233.jpg,lisinopril,val
val/lisinopril/lisinopril_59fd2167-4da4-9143-83bd-3b6aa5051511_00403.jpg,lisinopril,val
val/lisinopril/lisinopril_db5bfa2f-07b8-4f79-8a40-691da006e2ed_00222.jpg,lisinopril,val
val/lisinopril/lisinopril_24f532f2-c41e-4d1d-989e-7a56b60fbdd4_00344.jpg,lisinopril,val
val/lisinopril/lisinopril_f42328bf-80ba-c22d-e053-2a95a90a6526_00418.jpg,lisinopril,val
val/lisinopril/lisinopril_a9a9b82f-d02d-4a70-9af0-9100dddc16c9_00380.jpg,lisinopril,val
val/lisinopril/lisinopril_8824e5e5-ed35-4a95-bfd6-98a2e7c4bbce_00375.jpg,lisinopril,val
val/lisinopril/lisinopril_7d6c31e2-b5a4-4279-8013-a8dad37ea73b_00068.jpg,lisinopril,val
test/lisinopril/lisinopril_a95727ae-2bf1-e675-4a36-71043a8af3b8_00332.jpg,lisinopril,test
test/lisinopril/lisinopril_515f735c-5dba-43d9-8a58-97a319cafd56_00034.jpg,lisinopril,test
test/lisinopril/lisinopril_3451292b-7867-4dc2-afaa-da66b4016017_00149.jpg,lisinopril,test
test/lisinopril/lisinopril_764d51bf-731f-4a37-8e30-e79328cf5a12_00113.jpg,lisinopril,test
test/lisinopril/lisinopril_02c23f9c-f3cf-4366-ae1e-56296f1fedf9_00157.jpg,lisinopril,test
test/lisinopril/lisinopril_e299d477-a612-4af4-b6aa-f5addc8a736d_00264.jpg,lisinopril,test
